difficulty,num_nodes,granularity,trial_id,worker_id,compute_time,pixel_count,iterations
default,1,20,6,7,13.512264000,58800,2278505226
default,1,20,6,8,13.361370027,274400,2252796680
default,1,20,6,9,13.404981514,76800,2260223898
default,1,20,6,10,13.433771444,52400,2262205110
default,1,20,6,11,13.496786375,48800,2275772040
default,1,20,6,12,13.365428033,230400,2253035150
default,1,20,6,13,13.430087700,41200,2264597696
default,1,20,6,14,13.374589569,246800,2254761576
default,1,20,6,15,13.505835185,54000,2277306834
default,1,20,6,16,13.453591355,43200,2267618520
default,1,20,6,17,13.600745472,70000,2293240790
default,1,20,6,18,13.455111003,40000,2267639473
default,1,20,6,19,13.473189205,46800,2271694310
default,1,20,6,20,13.505918233,51600,2269489629
default,1,20,6,21,13.533955657,46400,2281985955
default,1,20,6,22,13.592475023,58800,2291814656
default,1,20,6,23,13.597145367,61200,2292699393
default,1,20,7,1,13.494284340,58000,2275271578
default,1,20,7,2,13.370484705,236800,2254456044
default,1,20,7,3,13.434791723,47600,2265008981
default,1,20,7,4,13.476872815,47200,2271975013
default,1,20,7,5,13.461200108,46800,2269347817
default,1,20,7,6,13.569704122,92400,2285263256
default,1,20,7,7,13.526463596,36000,2280706426
default,1,20,7,8,13.585295625,52400,2290580592
default,1,20,7,9,13.467290836,49200,2270186942
default,1,20,7,10,13.602464908,46400,2293606300
default,1,20,7,11,13.487974959,82000,2274131249
default,1,20,7,12,13.516794634,46400,2171704032
default,1,20,7,13,13.592865278,38800,2291901394
default,1,20,7,14,13.378497432,197600,2254688263
default,1,20,7,15,13.379293891,221200,2255726741
default,1,20,7,16,13.453483556,34400,2268580848
default,1,20,7,17,13.367940923,221200,2253786695
default,1,20,7,18,13.431048233,60800,2264771521
default,1,20,7,19,13.415877228,81200,2261976207
default,1,20,7,20,13.486366274,33600,2273001729
default,1,20,7,21,13.408668932,120800,2260720333
default,1,20,7,22,13.495087053,64800,2275637748
default,1,20,7,23,13.387838398,158000,2257240479
default,1,20,8,1,13.425640724,51200,2263728207
default,1,20,8,2,13.415567410,44800,2261892672
default,1,20,8,3,13.391839200,70000,2258059494
default,1,20,8,4,13.507121532,68400,2277295514
default,1,20,8,5,13.413764935,61600,2261615406
default,1,20,8,6,13.577236145,52000,2289181712
default,1,20,8,7,13.346708042,224000,2250291569
default,1,20,8,8,13.445343454,62400,2267036027
default,1,20,8,9,13.342556487,241200,2249488837
default,1,20,8,10,13.468511786,55600,2270832626
default,1,20,8,11,13.538098841,101600,2282619787
default,1,20,8,12,13.503961973,38400,2276681537
default,1,20,8,13,13.467191653,35600,2270630382
default,1,20,8,14,13.448412081,57600,2249998582
default,1,20,8,15,13.573545113,50800,2287253077
default,1,20,8,16,13.574730666,34800,2288691916
default,1,20,8,17,13.355003975,170800,2251642625
default,1,20,8,18,13.386181222,84800,2255972534
default,1,20,8,19,13.433521330,52800,2265038856
default,1,20,8,20,13.356524924,220000,2250935690
default,1,20,8,21,13.478405692,55600,2272497082
default,1,20,8,22,13.350471690,204400,2250937425
default,1,20,8,23,13.450839470,35200,2267948631
default,1,20,9,1,13.465428909,46800,2270477041
default,1,20,9,2,13.546009847,55200,2281405767
default,1,20,9,3,13.425243174,81600,2263666448
default,1,20,9,4,13.594825916,52000,2270956711
default,1,20,9,5,13.608067062,49200,2294513431
default,1,20,9,6,13.544423144,78800,2283415738
default,1,20,9,7,13.504020555,52000,2274409557
default,1,20,9,8,13.445176548,62400,2267226262
default,1,20,9,9,13.506149045,97200,2277252289
default,1,20,9,10,13.483759982,47200,2155817071
default,1,20,9,11,13.515638861,58800,2278921462
default,1,20,9,12,13.390864461,230400,2257971943
default,1,20,9,13,13.398736810,185600,2259040723
default,1,20,9,14,13.487500921,79200,2272617210
default,1,20,9,15,13.400555580,193600,2259431823
default,1,20,9,16,13.407597967,148000,2227705276
default,1,20,9,17,13.386207303,232000,2256751186
default,1,20,9,18,13.430842925,76400,2262995051
default,1,20,9,19,13.488137148,36000,2273463911
default,1,20,9,20,13.604068613,51200,2292843923
default,1,20,9,21,13.608608261,46800,2293872341
default,1,20,9,22,13.490102074,82400,2274765070
default,1,20,9,23,13.468971293,30800,2270749954
default,1,20,10,1,13.462359289,48800,2269919485
default,1,20,10,2,13.565477817,59600,2285639171
default,1,20,10,3,13.448105393,90800,2267413666
default,1,20,10,4,13.381559906,234800,2255667043
default,1,20,10,5,13.430797588,58400,2264547300
default,1,20,10,6,13.502596751,39200,2254924029
default,1,20,10,7,13.448223193,60000,2267497699
default,1,20,10,8,13.480555225,66400,2272923505
default,1,20,10,9,13.515313333,60800,2278093625
default,1,20,10,10,13.498405529,47600,2264735448
default,1,20,10,11,13.384248906,172000,2256632575
default,1,20,10,12,13.476453754,62800,2269153432
default,1,20,10,13,13.482514892,36000,2270789642
default,1,20,10,14,13.670934820,56000,2177685830
default,1,20,10,15,13.383385677,224400,2256413728
default,1,20,10,16,13.620568217,27200,2294196032
default,1,20,10,17,13.521275206,80000,2279714341
default,1,20,10,18,13.380054496,216400,2256052391
default,1,20,10,19,13.434480780,37200,2264883408
default,1,20,10,20,13.380379742,234000,2256162454
default,1,20,10,21,13.476583010,66000,2272198257
default,1,20,10,22,13.608068204,48800,2293465738
default,1,20,10,23,13.590500648,46400,2291561389
default,1,40,1,1,13.764665406,57600,2321130389
default,1,40,1,2,13.169863046,62400,2221176478
default,1,40,1,3,13.462507619,52800,2270622344
default,1,40,1,4,13.518434344,51200,2280164333
default,1,40,1,5,13.061280040,272000,2202738829
default,1,40,1,6,13.524746896,107200,2280647002
default,1,40,1,7,13.497962997,102400,2276271728
default,1,40,1,8,13.083271242,36800,2206469245
default,1,40,1,9,13.062879731,152000,2203048565
default,1,40,1,10,13.057374606,289600,2202205339
default,1,40,1,11,13.444118965,40000,2267487680
default,1,40,1,12,13.624389139,89600,2297631884
default,1,40,1,13,13.575849665,38400,2289683532
default,1,40,1,14,13.406546539,32000,2261366672
default,1,40,1,15,13.057450111,321600,2201207167
default,1,40,1,16,13.819347282,36800,2329897229
default,1,40,1,17,13.424792670,46400,2264212681
default,1,40,1,18,13.873107976,33600,2339943501
default,1,40,1,19,13.641247569,59200,2299614681
default,1,40,1,20,13.657113467,38400,2303607608
default,1,40,1,21,13.492414762,40000,2273824839
default,1,40,1,22,13.076632206,91200,2203502230
default,1,40,1,23,13.545046800,22400,2284461545
default,1,40,2,1,13.624644163,72000,2297510165
default,1,40,2,2,13.444530378,52800,2266726768
default,1,40,2,3,13.055678569,283200,2201760983
default,1,40,2,4,13.519185317,51200,2280164333
default,1,40,2,5,13.061057988,259200,2202731989
default,1,40,2,6,13.423310828,49600,2264094760
default,1,40,2,7,13.496148742,102400,2276271728
default,1,40,2,8,13.638704118,56000,2300242391
default,1,40,2,9,13.062532484,171200,2203088860
default,1,40,2,10,13.491912904,38400,2275638487
default,1,40,2,11,13.767568962,52800,2321891729
default,1,40,2,12,13.874816499,38400,2339327129
default,1,40,2,13,13.078865951,40000,2205842627
default,1,40,2,14,13.406729086,32000,2261366672
default,1,40,2,15,13.056123879,304000,2201797227
default,1,40,2,16,13.813817154,36800,2329897229
default,1,40,2,17,13.065768521,118400,2203674589
default,1,40,2,18,13.659577852,32000,2304048577
default,1,40,2,19,13.565164300,40000,2287876219
default,1,40,2,20,13.463422167,54400,2270704014
default,1,40,2,21,13.169028548,60800,2221166663
default,1,40,2,22,13.529474837,105600,2280630817
default,1,40,2,23,13.544689228,22400,2284461545
default,1,40,3,1,13.763439787,62400,2321320993
default,1,40,3,2,13.056675746,323200,2201867835
default,1,40,3,3,13.462872416,52800,2270622344
default,1,40,3,4,13.061120171,233600,2202332986
default,1,40,3,5,13.819378669,48000,2330163937
default,1,40,3,6,13.525246119,107200,2280647002
default,1,40,3,7,13.496711526,102400,2276271728
default,1,40,3,8,13.638599264,56000,2300242391
default,1,40,3,9,13.062673780,152000,2203047801
default,1,40,3,10,13.170923454,60800,2221174513
default,1,40,3,11,13.069220532,73600,2204152303
default,1,40,3,12,13.626348452,75200,2297396659
default,1,40,3,13,13.493093293,38400,2275643746
default,1,40,3,14,13.407675731,32000,2261366672
default,1,40,3,15,13.056853037,348800,2201925510
default,1,40,3,16,13.567412667,33600,2288182725
default,1,40,3,17,13.440750644,54400,2266966993
default,1,40,3,18,13.874978920,28800,2339752897
default,1,40,3,19,13.078484532,40000,2205841535
default,1,40,3,20,13.664616379,38400,2303607608
default,1,40,3,21,13.517413094,40000,2279842483
default,1,40,3,22,13.454201374,49600,2264083295
default,1,40,3,23,13.546596171,22400,2284461545
default,1,40,4,1,13.763843557,62400,2321320993
default,1,40,4,2,13.056504105,316800,2201851777
default,1,40,4,3,13.522827362,107200,2280639843
default,1,40,4,4,13.566885715,51200,2288186475
default,1,40,4,5,13.061744681,257600,2202683442
default,1,40,4,6,13.443999845,52800,2266734821
default,1,40,4,7,13.497586111,102400,2276271728
default,1,40,4,8,13.638651126,56000,2300242391
default,1,40,4,9,13.063283795,140800,2203025422
default,1,40,4,10,13.175302110,60800,2221174513
default,1,40,4,11,13.467658174,38400,2271375851
default,1,40,4,12,13.624650714,75200,2297396659
default,1,40,4,13,13.494275730,38400,2275643746
default,1,40,4,14,13.441915076,32000,2261366672
default,1,40,4,15,13.057359480,336000,2201876449
default,1,40,4,16,13.820264094,36800,2329897229
default,1,40,4,17,13.083936219,89600,2203638127
default,1,40,4,18,13.874817692,28800,2339752897
default,1,40,4,19,13.079584300,40000,2205841535
default,1,40,4,20,13.658380955,38400,2303607608
default,1,40,4,21,13.517520607,40000,2279842483
default,1,40,4,22,13.423905734,49600,2264083295
default,1,40,4,23,13.545401471,22400,2284461545
default,1,40,5,1,13.432549513,51200,2264092105
default,1,40,5,2,13.169955243,64000,2221180993
default,1,40,5,3,13.571502179,32000,2286897982
default,1,40,5,4,13.472466910,24000,2272204432
default,1,40,5,5,13.499220667,65600,2275476584
default,1,40,5,6,13.445297436,88000,2267529151
default,1,40,5,7,13.083915116,36800,2206468912
default,1,40,5,8,13.064537872,155200,2203054165
default,1,40,5,9,13.057375002,364800,2201979848
default,1,40,5,10,13.069209571,96000,2204218547
default,1,40,5,11,13.649473573,60800,2298092764
default,1,40,5,12,13.492569981,38400,2275642366
default,1,40,5,13,13.407236921,33600,2261066808
default,1,40,5,14,13.060430646,366400,2202260960
default,1,40,5,15,13.822418208,56000,2331187118
default,1,40,5,16,13.063881968,169600,2201030090
default,1,40,5,17,13.525227526,97600,2281058851
default,1,40,5,18,13.765555337,44800,2321701550
default,1,40,5,19,13.876812302,57600,2340351169
default,1,40,5,20,13.691250548,38400,2303606833
default,1,40,5,21,13.518182745,40000,2279844163
default,1,40,5,22,13.553934962,22400,2284461545
default,1,40,5,23,13.623359982,70400,2297508565
default,1,40,6,1,13.622752626,72000,2297510165
default,1,40,6,2,13.172211061,62400,2221176478
default,1,40,6,3,13.463382741,52800,2270622344
default,1,40,6,4,13.062127763,220800,2202301336
default,1,40,6,5,13.823920453,43200,2330147454
default,1,40,6,6,13.522539578,107200,2280647002
default,1,40,6,7,13.497680460,102400,2276271728
default,1,40,6,8,13.643188605,56000,2300242391
default,1,40,6,9,13.063274672,155200,2203053931
default,1,40,6,10,13.056350374,350400,2201664974
default,1,40,6,11,13.444317967,40000,2267487680
default,1,40,6,12,13.764559091,65600,2321207487
default,1,40,6,13,13.493193664,38400,2275643746
default,1,40,6,14,13.407776304,32000,2261366672
default,1,40,6,15,13.058616163,329600,2202151926
default,1,40,6,16,13.567029075,38400,2288199208
default,1,40,6,17,13.429980420,46400,2264212681
default,1,40,6,18,13.878549754,28800,2339752897
default,1,40,6,19,13.078799942,40000,2205841535
default,1,40,6,20,13.664571875,38400,2303607608
default,1,40,6,21,13.517579181,40000,2279842483
default,1,40,6,22,13.076722023,91200,2203502230
default,1,40,6,23,13.545079333,22400,2284461545
default,1,40,7,1,13.622733542,72000,2297510165
default,1,40,7,2,13.174314304,62400,2221176478
default,1,40,7,3,13.464011974,52800,2270622344
default,1,40,7,4,13.065253598,136000,2202117578
default,1,40,7,5,13.573159178,25600,2287160940
default,1,40,7,6,13.522050423,107200,2280647002
default,1,40,7,7,13.068297107,75200,2203380549
default,1,40,7,8,13.638390000,56000,2300242391
default,1,40,7,9,13.063426427,182400,2203109352
default,1,40,7,10,13.057089600,353600,2201948198
default,1,40,7,11,13.444623038,38400,2267481169
default,1,40,7,12,13.762176416,65600,2321207487
default,1,40,7,13,13.494626921,38400,2275643746
default,1,40,7,14,13.407616318,32000,2261366672
default,1,40,7,15,13.057531125,377600,2201987579
default,1,40,7,16,13.823432360,56000,2331185722
default,1,40,7,17,13.498843286,123200,2276538766
default,1,40,7,18,13.873123214,28800,2339752897
default,1,40,7,19,13.079406049,40000,2205841535
default,1,40,7,20,13.664467090,38400,2303607608
default,1,40,7,21,13.517863202,40000,2279842483
default,1,40,7,22,13.423894385,49600,2264083295
default,1,40,7,23,13.544890705,22400,2284461545
default,1,40,8,1,13.764037243,62400,2321320993
default,1,40,8,2,13.462193409,52800,2270621450
default,1,40,8,3,13.057180932,281600,2202002286
default,1,40,8,4,13.518751855,51200,2280164333
default,1,40,8,5,13.062307384,280000,2202920416
default,1,40,8,6,13.426823970,49600,2264094760
default,1,40,8,7,13.497214594,102400,2276271728
default,1,40,8,8,13.637664856,56000,2300242391
default,1,40,8,9,13.053724186,403200,2200921700
default,1,40,8,10,13.493191975,38400,2275638487
default,1,40,8,11,13.174653098,48000,2222009245
default,1,40,8,12,13.876098310,38400,2339327129
default,1,40,8,13,13.079452784,40000,2205842627
default,1,40,8,14,13.407413981,32000,2261366672
default,1,40,8,15,13.065615770,84800,2203587730
default,1,40,8,16,13.830378964,36800,2329897229
default,1,40,8,17,13.068930326,86400,2203621516
default,1,40,8,18,13.661085460,32000,2304048577
default,1,40,8,19,13.565362475,40000,2287876219
default,1,40,8,20,13.440075002,73600,2266935519
default,1,40,8,21,13.623623789,56000,2297112132
default,1,40,8,22,13.522935061,105600,2280630817
default,1,40,8,23,13.545016658,22400,2284461545
default,1,40,9,1,13.171513094,57600,2221438509
default,1,40,9,2,13.623195154,75200,2297224737
default,1,40,9,3,13.462975218,52800,2270622344
default,1,40,9,4,13.519051754,51200,2280164333
default,1,40,9,5,13.061269999,270400,2202736055
default,1,40,9,6,13.524729892,107200,2280647002
default,1,40,9,7,13.496142092,102400,2276271728
default,1,40,9,8,13.643299551,56000,2300242391
default,1,40,9,9,13.055525014,366400,2201544139
default,1,40,9,10,13.056984161,313600,2201542215
default,1,40,9,11,13.444760104,40000,2267504566
default,1,40,9,12,13.903249381,59200,2338841809
default,1,40,9,13,13.492690310,38400,2275643746
default,1,40,9,14,13.407486371,32000,2261366672
default,1,40,9,15,13.065228949,94400,2203605249
default,1,40,9,16,13.816047845,36800,2329897229
default,1,40,9,17,13.065353497,94400,2203645594
default,1,40,9,18,13.767939674,35200,2322118575
default,1,40,9,19,13.079162408,40000,2205841535
default,1,40,9,20,13.663927892,38400,2303607608
default,1,40,9,21,13.565019872,40000,2287864625
default,1,40,9,22,13.425489667,49600,2264083295
default,1,40,9,23,13.544691755,22400,2284461545
default,1,40,10,1,13.065769708,228800,2200672258
default,1,40,10,2,13.410827742,54400,2261795259
default,1,40,10,3,13.449038437,30400,2268046792
default,1,40,10,4,13.827725010,28800,2328875444
default,1,40,10,5,13.646214270,76800,2301410186
default,1,40,10,6,13.083095731,68800,2203371069
default,1,40,10,7,13.524986262,86400,2279478874
default,1,40,10,8,13.060929445,401600,2200840064
default,1,40,10,9,13.060607281,384000,2202513500
default,1,40,10,10,13.631669262,81600,2298330454
default,1,40,10,11,13.440166971,49600,2264085846
default,1,40,10,12,13.498978959,38400,2275642366
default,1,40,10,13,13.576668456,52800,2288267891
default,1,40,10,14,13.079377259,49600,2203834019
default,1,40,10,15,13.465891625,33600,2271100216
default,1,40,10,16,13.764154164,62400,2321334336
default,1,40,10,17,13.872604716,28800,2339753541
default,1,40,10,18,13.523276055,40000,2280747059
default,1,40,10,19,13.663160044,38400,2303608154
default,1,40,10,20,13.085356390,40000,2204938109
default,1,40,10,21,13.170905872,60800,2221321374
default,1,40,10,22,13.550548344,22400,2284461545
default,1,40,10,23,13.503153781,115200,2276487145
default,1,60,1,1,15.128059604,79200,2551472854
default,1,60,1,2,13.518656185,43200,2279510040
default,1,60,1,3,12.834311875,72000,2164630048
default,1,60,1,4,13.589612981,28800,2292191723
default,1,60,1,5,12.649026391,21600,2133503230
default,1,60,1,6,14.081125164,54000,2375013901
default,1,60,1,7,13.768928932,72000,2322300242
default,1,60,1,8,14.130346714,39600,2383185430
default,1,60,1,9,13.613878003,72000,2296120724
default,1,60,1,10,14.327715750,50400,2416379885
default,1,60,1,11,12.645514395,50400,2132892547
default,1,60,1,12,13.164038010,50400,2219947739
default,1,60,1,13,12.877502060,79200,2171922704
default,1,60,1,14,13.110341395,90000,2211125485
default,1,60,1,15,12.759412313,43200,2151587850
default,1,60,1,16,13.202696778,72000,2226727785
default,1,60,1,17,12.782125728,46800,2152538522
default,1,60,1,18,13.676591428,68400,2306823370
default,1,60,1,19,12.975984690,68400,2187225841
default,1,60,1,20,15.032349389,61200,2530935837
default,1,60,1,21,12.627675226,835200,2129119779
default,1,60,1,22,12.937905462,36000,2181299273
default,1,60,1,23,13.660199588,39600,2303908139
